id,lat,lon,user,timestamp
567718154,31.2493871,121.3830731,yangfl,2011-01-17T13:32:28Z
567718156,31.24939,121.3826563,yangfl,2011-01-17T13:32:14Z
567718159,31.2494613,121.3848625,yangfl,2011-01-17T13:32:21Z
567718164,31.2493346,121.3847066,yangfl,2011-01-17T13:32:11Z
567718167,31.2495969,121.3839194,zzcolin,2011-11-15T08:27:02Z
567718169,31.2491955,121.3840969,Evoquemapper,2018-08-29T23:28:27Z
567758878,31.2474817,121.3831728,shatin,2009-11-28T08:15:08Z
567758880,31.2478293,121.383739,shatin,2009-11-21T03:10:40Z
567758881,31.247375,121.3834668,shatin,2009-11-28T08:15:08Z
567758884,31.2480778,121.3835738,yangfl,2011-01-17T13:32:27Z
567758885,31.2482062,121.3835917,yangfl,2011-01-17T13:31:59Z
567758886,31.2489083,121.3828037,shatin,2009-11-21T03:10:40Z
567758887,31.2488113,121.3831801,shatin,2009-11-21T03:10:40Z
567758888,31.2487091,121.3833295,shatin,2009-11-21T03:10:40Z
567758889,31.2480671,121.384046,yangfl,2011-01-17T13:32:21Z
567758890,31.2479352,121.3838675,shatin,2009-11-21T03:10:40Z
567758891,31.2482628,121.384546,shatin,2009-11-21T03:10:40Z
567758892,31.248268,121.3847541,shatin,2009-11-21T03:10:40Z
567758893,31.2482393,121.3850722,shatin,2009-11-21T03:10:40Z
567758894,31.2485613,121.3851528,yangfl,2011-02-19T13:11:52Z
567758895,31.2486533,121.3849377,yangfl,2011-02-19T13:11:23Z
567758896,31.24876,121.384779,yangfl,2011-02-19T13:11:27Z
567758898,31.2491307,121.3846016,yangfl,2011-01-18T14:47:18Z
567758899,31.249406,121.3842537,yangfl,2011-01-18T14:46:44Z
567758900,31.2492904,121.3840926,yangfl,2011-01-17T13:32:18Z
567758901,31.2492957,121.3846317,yangfl,2011-01-18T14:47:10Z
567758902,31.2499343,121.3847322,yangfl,2011-01-18T14:47:23Z
567758903,31.2498417,121.3849332,yangfl,2011-01-18T14:46:49Z
567758905,31.248166,121.3855005,shatin,2009-11-21T03:10:41Z
567762778,31.2510613,121.3759471,yangfl,2011-01-17T13:32:23Z
567762780,31.2499539,121.379976,zzcolin,2018-06-30T20:34:18Z
567762782,31.2501429,121.3791005,zzcolin,2011-12-25T10:14:43Z
567762784,31.2502438,121.3781498,zzcolin,2018-07-01T17:07:11Z
567762786,31.2495965,121.3802786,zzcolin,2018-06-30T20:34:18Z
567762788,31.2491914,121.3827731,zzcolin,2018-06-30T20:34:18Z
567762789,31.2498564,121.3803843,zzcolin,2018-06-30T20:34:18Z
567762791,31.252518,121.3799786,yangfl,2011-01-02T10:04:41Z
567768161,31.2511725,121.3753152,yangfl,2011-01-02T10:28:29Z
567769706,31.2416582,121.3417631,yangfl,2011-01-31T15:37:27Z
567769707,31.2443959,121.342857,yangfl,2011-01-31T15:37:19Z
567769708,31.2445451,121.3423449,yangfl,2011-07-21T01:47:26Z
567769710,31.242199,121.3497947,yangfl,2011-07-21T02:52:13Z
567769711,31.243016,121.3466237,yangfl,2011-01-02T10:28:29Z
567769712,31.2447626,121.3456036,yangfl,2011-07-21T01:47:26Z
567769713,31.2407475,121.3734744,zzcolin,2011-09-27T05:49:16Z
567769714,31.240387,121.3731595,π√À’–°ø÷¡˙,2015-04-04T00:28:58Z
567769715,31.2488397,121.3425687,yangfl,2011-01-31T15:37:25Z
567769716,31.2477047,121.3423335,yangfl,2011-01-31T15:37:26Z
567769717,31.2446296,121.3428587,926zzz,2022-05-19T12:33:11Z
567769718,31.2454428,121.3489905,zzcolin,2021-11-07T15:45:43Z
567769719,31.2488079,121.3508006,zzcolin,2021-11-07T15:45:43Z
567769720,31.2519081,121.3534956,yangfl,2011-01-02T11:56:31Z
567769721,31.2517582,121.3528898,yangfl,2011-01-02T11:56:34Z
567769722,31.2514433,121.352398,yangfl,2011-01-02T11:56:24Z
567769724,31.2462167,121.3650551,zzcolin,2022-02-05T14:06:52Z
567769726,31.2460436,121.3650744,yangfl,2011-07-21T01:02:30Z
567769727,31.247818,121.3630095,yangfl,2011-07-21T01:02:31Z
567769728,31.2513465,121.3604156,zzcolin,2021-11-07T15:45:43Z
567769730,31.2512429,121.3590446,yangfl,2011-01-03T08:16:34Z
567769731,31.252596,121.356218,yangfl,2011-01-03T08:16:42Z
567769732,31.2508108,121.3600659,yangfl,2011-01-02T11:56:34Z
567769733,31.251459,121.3588496,zzcolin,2012-09-27T08:11:50Z
567769735,31.2521775,121.3572589,zzcolin,2012-09-27T08:11:50Z
567769736,31.2519537,121.3571774,zzcolin,2012-09-27T08:11:50Z
567769737,31.2535274,121.3576538,zzcolin,2012-09-27T08:11:50Z
567769738,31.2555803,121.3585218,zzcolin,2012-09-27T08:11:50Z
567769739,31.2511044,121.3632237,zzcolin,2021-11-07T16:19:38Z
567769740,31.2488918,121.3721821,yangfl,2011-01-19T13:35:51Z
567769741,31.2531523,121.3675949,yangfl,2011-02-26T15:56:00Z
567769742,31.256912,121.3689789,yangfl,2011-01-19T13:35:59Z
573201341,31.2279019,121.37221,yangfl,2011-02-01T12:04:53Z
573201344,31.2240576,121.3821472,zzcolin,2011-10-25T17:17:28Z
573201351,31.2207284,121.3930814,HWST,2016-01-10T16:26:39Z
573201353,31.2227306,121.3922959,HWST,2016-01-10T11:30:36Z
573201370,31.2461606,121.3827001,yangfl,2010-07-28T08:30:55Z
573201371,31.2464181,121.3825159,shatin,2009-11-28T08:08:55Z
573201374,31.2457644,121.3824912,yangfl,2010-07-28T08:30:28Z
573201376,31.2479607,121.3834005,lalapy,2020-02-03T08:22:05Z
573201380,31.2485581,121.3838086,lalapy,2020-02-03T08:22:05Z
573201385,31.2484497,121.3842161,yangfl,2011-02-19T13:12:06Z
573201388,31.2521575,121.3860191,yangfl,2011-01-18T14:47:31Z
573201391,31.2520803,121.3862219,yangfl,2011-01-18T14:47:10Z
574043401,31.2205797,121.3930306,HWST,2016-01-10T17:37:34Z
574043402,31.2215039,121.3882701,HWST,2016-01-11T08:02:47Z
574043403,31.2225475,121.3921495,HWST,2016-01-10T11:30:36Z
574043404,31.2207531,121.3884373,yangfl,2011-03-12T11:42:50Z
574043405,31.2207524,121.391007,HWST,2016-01-10T11:30:36Z
574043407,31.220765,121.3922361,HWST,2016-01-10T11:30:36Z
579550790,31.2429666,121.3072937,aighes,2020-09-13T14:28:52Z
579550792,31.2431184,121.3188766,yangfl,2011-07-21T01:47:26Z
579550794,31.2452802,121.3069192,yangfl,2011-02-27T00:31:09Z
579550796,31.247807,121.3061792,yangfl,2011-02-27T00:30:37Z
579550798,31.2510228,121.3048459,yangfl,2011-02-27T00:31:00Z
579550800,31.2526997,121.3111333,yangfl,2011-02-27T00:30:18Z
579550809,31.2512222,121.3111341,yangfl,2011-02-27T00:30:46Z
579550811,31.2533057,121.3111596,π√À’–°ø÷¡˙,2014-08-06T07:42:30Z
579550813,31.2561298,121.3119202,yangfl,2011-03-05T09:59:13Z
579550815,31.2563884,121.3120061,yangfl,2011-03-05T09:59:11Z
579550816,31.2588377,121.3128235,yangfl,2011-03-05T09:59:09Z
579550817,31.2629422,121.3140947,yangfl,2011-03-05T09:59:12Z
579550819,31.2644848,121.3143779,yangfl,2011-03-05T09:59:11Z
579550821,31.2665104,121.3143633,yangfl,2011-03-05T09:59:09Z
581851302,31.2055364,121.3628082,aighes,2021-04-07T10:46:41Z
581851308,31.2060295,121.3631766,aighes,2021-04-07T10:46:41Z
581881983,31.2146239,121.3431659,zzcolin,2020-09-30T19:42:16Z
581881985,31.2160661,121.3485375,tifopal,2021-11-20T20:37:22Z
581881986,31.2160458,121.3466707,shatin,2009-12-05T11:43:54Z
581881987,31.2158123,121.346139,yangfl,2010-10-05T08:05:55Z
581881988,31.2154627,121.3454229,zzcolin,2020-09-30T19:42:16Z
581881989,31.2162312,121.3492058,zzcolin,2013-10-06T10:22:55Z
581881990,31.2161891,121.3485937,zzcolin,2013-10-06T10:22:55Z
581881994,31.216327,121.3534818,shatin,2009-12-05T11:43:54Z
581881995,31.2161061,121.3520491,shatin,2009-12-05T11:43:55Z
581881996,31.216026,121.3515004,yangfl,2011-01-03T08:42:03Z
581881997,31.2166438,121.3546072,zzcolin,2013-10-06T10:22:55Z
581881998,31.2165937,121.353593,zzcolin,2013-10-06T10:22:55Z
581881999,31.2162859,121.3516296,zzcolin,2013-10-06T10:22:55Z
581882000,31.2196812,121.3469081,tifopal,2021-11-20T20:37:22Z
581882001,31.218099,121.348476,zzcolin,2012-06-23T12:13:50Z
581882002,31.2194831,121.3483654,zzcolin,2012-06-23T12:13:50Z
581882003,31.2194085,121.3479925,zzcolin,2012-06-23T12:13:50Z
581882004,31.2183098,121.3514061,zzcolin,2012-06-23T12:13:50Z
581882005,31.2187605,121.3537847,zzcolin,2011-12-04T18:50:42Z
581882006,31.2201612,121.353665,aighes,2016-06-11T04:19:52Z
581882007,31.2185975,121.3537392,zzcolin,2012-06-23T12:13:51Z
581882008,31.2195989,121.3496817,zzcolin,2012-06-23T12:13:51Z
581882010,31.2150771,121.3565883,yangfl,2011-01-03T09:31:40Z
582855642,31.2384005,121.3821539,zzcolin,2013-10-07T15:47:08Z
583207348,31.2137342,121.3150653,chinhsuen,2012-10-03T12:07:43Z
616810464,31.2618223,121.3827928,yangfl,2011-04-22T06:36:34Z
616810467,31.2617122,121.3827903,zzcolin,2018-06-30T12:00:35Z
616810470,31.2606243,121.3827389,zzcolin,2018-06-30T12:00:35Z
616810473,31.2600213,121.3826558,zzcolin,2018-06-30T12:00:35Z
616810475,31.2549127,121.3809043,zzcolin,2018-06-30T12:00:35Z
616810528,31.2620914,121.3797609,zzcolin,2011-09-27T16:54:11Z
616810529,31.2622417,121.3797769,zzcolin,2011-09-27T16:54:10Z
616810530,31.264484,121.3800261,zzcolin,2011-09-27T16:54:11Z
616810563,31.2627207,121.3770509,yangfl,2011-01-02T14:47:13Z
616810565,31.2625753,121.3770297,yangfl,2010-07-22T02:24:58Z
616810567,31.2616904,121.3769025,zzcolin,2018-06-30T12:00:35Z
616810568,31.2599662,121.3764196,zzcolin,2018-06-30T12:00:35Z
616810571,31.2577444,121.3756579,Xylem,2010-01-19T20:09:57Z
616810573,31.2559101,121.3749283,yangfl,2010-08-25T02:36:47Z
616810816,31.2585676,121.3592981,zzcolin,2012-09-27T08:11:50Z
616810819,31.2541482,121.3836976,yangfl,2011-01-02T10:04:46Z
616810904,31.2569465,121.3846165,Xylem,2010-01-19T20:10:37Z
616810905,31.2587647,121.3851824,zzcolin,2018-06-30T12:00:35Z
616810906,31.2592416,121.3852709,zzcolin,2018-06-30T12:00:35Z
616810908,31.2615777,121.3853927,yangfl,2011-04-22T06:36:46Z
616810909,31.2616518,121.3853864,yangfl,2011-04-22T06:36:38Z
618751849,31.2190007,121.406377,HWST,2016-02-11T17:12:29Z
618751850,31.2189688,121.4060605,HWST,2016-02-12T08:50:20Z
618751898,31.2199431,121.395359,yangfl,2011-01-03T08:42:00Z
618751900,31.2201168,121.3969655,zzcolin,2012-07-26T18:06:47Z
618751901,31.2201583,121.3981491,yangfl,2011-01-03T08:42:01Z
618751902,31.2201467,121.3985946,yangfl,2011-01-03T08:42:02Z
618751904,31.2200585,121.3991804,yangfl,2011-01-03T08:42:00Z
618751910,31.2191627,121.4020662,yangfl,2011-01-03T08:42:01Z
618751955,31.2188252,121.4042505,zzcolin,2012-02-01T16:05:11Z
622194085,31.2323034,121.418888,lizzyd710,2021-03-12T04:55:42Z
624322721,31.2393256,121.3494357,yangfl,2011-01-31T14:57:29Z
640582827,31.2226315,121.3963739,yangfl,2011-01-31T14:57:33Z
640582828,31.2224267,121.396375,yangfl,2011-01-31T14:58:01Z
640582829,31.2228357,121.3963842,yangfl,2011-01-31T14:57:22Z
647410689,31.2632461,121.3742072,SnowJin2004,2020-03-23T05:02:34Z
647410800,31.2631242,121.3741755,yangfl,2010-07-22T02:24:57Z
726666334,31.2253065,121.344212,zzcolin,2012-06-23T17:27:46Z
726667246,31.220958,121.3438601,zzcolin,2020-10-05T17:18:03Z
726719144,31.2439237,121.3526843,zzcolin,2021-11-06T19:51:36Z
726719594,31.2339124,121.3972858,yangfl,2011-03-12T11:42:35Z
726719596,31.2338544,121.3958072,zzcolin,2022-02-03T14:42:40Z
726719598,31.2337994,121.3944032,zzcolin,2022-02-03T14:42:40Z
726719603,31.2331349,121.3841135,zzcolin,2011-12-24T19:17:24Z
726719606,31.2337224,121.3800247,yangfl,2011-04-22T06:36:35Z
726719625,31.2344159,121.3747991,yangfl,2011-01-02T11:56:32Z
726719631,31.234976,121.372385,zzcolin,2013-06-12T05:44:32Z
726719637,31.2355591,121.3708299,yangfl,2011-01-02T11:56:27Z
726719647,31.236172,121.3694541,zzcolin,2013-06-12T05:44:32Z
726719652,31.2374464,121.3667921,zzcolin,2013-06-12T05:44:32Z
726719657,31.2385818,121.3643782,zzcolin,2022-02-05T15:48:52Z
726719686,31.2418155,121.3584642,zzcolin,2022-02-05T17:15:15Z
726719706,31.2444955,121.3501232,yangfl,2011-01-02T11:18:08Z
726719715,31.2447509,121.3487267,yangfl,2011-01-02T11:18:10Z
726719723,31.244829,121.3473435,yangfl,2011-01-02T11:18:05Z
726719882,31.2339806,121.3972882,zzcolin,2012-05-14T16:41:43Z
726719884,31.2339365,121.396195,zzcolin,2022-02-03T14:42:40Z
726719886,31.233864,121.3943981,zzcolin,2022-02-03T14:42:40Z
726719893,31.2332246,121.384128,zzcolin,2011-12-24T19:17:24Z
726719895,31.233777,121.3800388,zzcolin,2011-10-25T17:17:22Z
726719904,31.2345047,121.37482,zzcolin,2011-10-25T17:17:23Z
726719906,31.2350248,121.3724046,zzcolin,2013-06-12T05:44:32Z
726719908,31.2356083,121.370854,zzcolin,2011-10-25T17:17:23Z
726719920,31.2446248,121.3501641,yangfl,2011-01-02T11:18:08Z
726719921,31.2448767,121.3487123,yangfl,2011-01-02T11:18:10Z
726719924,31.2449564,121.3473453,yangfl,2011-01-02T11:18:08Z
726719925,31.2448929,121.3456492,yangfl,2011-07-21T01:47:26Z
726720536,31.2394335,121.362568,zzcolin,2022-02-05T14:06:52Z
726720963,31.234228,121.3758827,yangfl,2011-02-01T12:04:57Z
726720964,31.2343012,121.3759644,zzcolin,2011-10-25T17:17:23Z
726720969,31.2343949,121.3753467,zzcolin,2011-10-25T17:17:23Z
726721252,31.233406,121.3874734,zzcolin,2011-12-24T19:17:24Z
726721277,31.233467,121.3874692,zzcolin,2011-12-24T19:17:24Z
726721382,31.2336541,121.3914954,zzcolin,2015-04-04T19:24:45Z
726721407,31.2337091,121.3914927,zzcolin,2015-04-04T19:24:45Z
726721806,31.2339394,121.398938,zzcolin,2011-11-14T16:33:50Z
726721976,31.2338717,121.3989029,zzcolin,2011-11-14T16:33:50Z
726722882,31.2338303,121.3997022,xhzyh1,2021-07-11T15:11:11Z
726722919,31.2338985,121.3997101,xhzyh1,2021-07-11T15:11:11Z
781133438,31.2494934,121.346489,yangfl,2011-07-20T15:30:17Z
781133574,31.2532786,121.3495802,yangfl,2011-07-20T15:30:17Z
781133577,31.2531801,121.3496477,yangfl,2011-07-20T15:30:17Z
781133579,31.2530779,121.3496937,yangfl,2011-07-20T15:30:17Z
781133582,31.2529742,121.3497056,yangfl,2011-07-20T15:30:17Z
781133584,31.2528694,121.349698,yangfl,2011-07-20T15:30:17Z
781133586,31.2524194,121.3492161,yangfl,2011-07-20T15:30:17Z
781133590,31.2524055,121.349133,yangfl,2011-07-20T15:30:17Z
781133592,31.2529543,121.3484322,zzcolin,2018-07-01T16:10:38Z
781133594,31.2533178,121.3485254,zzcolin,2018-07-01T16:10:38Z
781135552,31.2563805,121.3502019,yangfl,2011-07-20T15:30:17Z
781135555,31.2577728,121.3508708,KartaBY,2018-04-16T22:51:25Z
781137175,31.257954,121.3502794,KartaBY,2018-04-16T22:51:25Z
781137176,31.2565547,121.3495983,yangfl,2011-07-20T15:30:17Z
784433099,31.2567427,121.3503839,yangfl,2011-07-20T15:30:18Z
784433103,31.2569277,121.349788,yangfl,2011-01-03T06:23:27Z
787322867,31.2582483,121.3911605,yangfl,2011-04-22T06:36:52Z
787322869,31.2585594,121.3900724,yangfl,2011-04-22T06:36:36Z
787322870,31.2587947,121.3886432,yangfl,2011-04-22T06:36:49Z
787322886,31.2589908,121.3852385,zzcolin,2018-06-30T12:00:35Z
792207832,31.2443317,121.367344,zzcolin,2022-02-05T15:48:52Z
793933684,31.2498195,121.3850374,yangfl,2011-01-17T13:31:51Z
800177623,31.2288736,121.306209,aighes,2016-03-28T19:12:31Z
800177802,31.2267281,121.3086016,aighes,2016-03-28T19:12:31Z
800177808,31.2148734,121.3148056,FreedSky,2015-04-30T09:15:52Z
800177887,31.2277033,121.3075741,aighes,2016-03-28T19:12:31Z
800177900,31.2369525,121.2965992,aighes,2016-06-11T08:14:39Z
800177965,31.2193919,121.3135631,FreedSky,2015-04-30T09:15:52Z
800178026,31.2303427,121.3044632,aighes,2016-03-28T19:12:31Z
800178054,31.2204261,121.3131388,FreedSky,2015-04-30T09:15:52Z
800178089,31.2400686,121.2929869,aighes,2016-06-11T08:14:39Z
800178117,31.2219002,121.3123505,FreedSky,2015-04-30T09:15:52Z
800178143,31.225564,121.3096852,aighes,2016-03-28T19:12:31Z
800178247,31.2182668,121.3139364,aighes,2016-03-28T19:12:31Z
800178249,31.2164843,121.3144546,aighes,2016-03-28T19:12:31Z
800178263,31.2414419,121.2916265,aighes,2016-06-11T08:14:39Z
800178333,31.2454544,121.2887295,aighes,2016-06-11T08:14:39Z
800178454,31.2387325,121.2944826,aighes,2016-06-11T08:14:39Z
800178501,31.2237419,121.311128,aighes,2016-03-28T19:12:31Z
800178517,31.2248956,121.3102538,aighes,2016-03-28T19:12:32Z
800178558,31.2434087,121.2900538,aighes,2016-06-11T08:14:41Z
811198711,31.2566776,121.3331886,yangfl,2010-07-18T09:38:37Z
811198716,31.2594786,121.3343185,yangfl,2011-07-18T17:09:12Z
811198721,31.2599372,121.331494,zzcolin,2021-12-25T17:44:32Z
811198728,31.2578421,121.3325868,yangfl,2011-07-18T15:20:06Z
811198731,31.2589736,121.3343798,yangfl,2011-07-18T17:09:12Z
811198734,31.258737,121.3344663,yangfl,2011-07-18T17:09:12Z
811198738,31.2593087,121.3343222,yangfl,2011-07-18T17:09:12Z
811198739,31.2563594,121.3291585,yangfl,2010-07-11T10:22:46Z
822647704,31.2600312,121.3702899,yangfl,2011-01-19T13:35:59Z
822647708,31.2578436,121.3693519,yangfl,2011-01-19T13:35:42Z
822647715,31.2600221,121.3703993,yangfl,2011-01-19T13:35:56Z
822647737,31.2591685,121.3700318,yangfl,2011-01-19T13:35:51Z
822647754,31.2582065,121.3695091,yangfl,2011-01-19T13:36:04Z
822647759,31.2593925,121.37942,zzcolin,2018-06-30T12:00:35Z
822647770,31.2556967,121.3585582,zzcolin,2012-09-27T08:11:50Z
822647777,31.2591815,121.3824648,zzcolin,2018-06-30T12:00:35Z
822647778,31.2528901,121.3882866,yangfl,2010-07-18T09:38:28Z
822647780,31.2595526,121.3701944,yangfl,2011-01-19T13:36:00Z
822647783,31.2434421,121.392842,zzcolin,2015-04-04T19:24:45Z
822647789,31.2598373,121.3730035,yangfl,2010-07-18T09:38:28Z
822647794,31.2596405,121.3762971,yangfl,2011-07-21T02:52:13Z
823969261,31.2591012,121.3477658,yangfl,2011-02-26T15:55:47Z
823969263,31.2587225,121.348577,KartaBY,2018-04-16T22:51:25Z
823969282,31.2584648,121.3486656,yangfl,2011-02-26T15:56:07Z
823969289,31.2606373,121.3422411,yangfl,2012-01-13T04:08:02Z
823969291,31.2581696,121.3503778,KartaBY,2018-04-16T22:51:25Z
823969292,31.2597764,121.3453341,yangfl,2011-02-26T15:56:05Z
823969297,31.2589929,121.3477172,KartaBY,2018-04-16T22:56:06Z
823969306,31.257635,121.3520871,yangfl,2011-02-26T15:56:17Z
823969312,31.2583186,121.3499887,KartaBY,2018-04-16T22:51:26Z
823969313,31.2587733,121.3476185,yangfl,2011-02-26T15:56:14Z
823969323,31.2585939,121.34915,yangfl,2011-02-26T15:56:10Z
823969324,31.2572432,121.3530337,yangfl,2011-02-26T15:55:35Z
823969327,31.2575992,121.3513412,yangfl,2011-02-26T15:55:54Z
823969333,31.2585857,121.348736,KartaBY,2018-04-16T22:51:26Z
823969344,31.2579766,121.3510446,yangfl,2011-02-26T15:55:34Z
823969356,31.2578578,121.350579,KartaBY,2018-04-16T22:51:26Z
823969359,31.2607557,121.3422847,yangfl,2012-01-13T04:08:02Z
823969360,31.257433,121.3521333,yangfl,2011-02-26T15:55:54Z
823969363,31.2596183,121.3458042,yangfl,2011-02-26T15:56:03Z
823969374,31.2588802,121.3476665,KartaBY,2018-04-16T22:56:06Z
823969376,31.2580802,121.3506943,KartaBY,2018-04-16T22:51:26Z
826066581,31.2151499,121.3717219,yangfl,2010-08-02T09:28:33Z
826066585,31.2166857,121.3717553,stenive,2020-05-14T08:59:05Z
826066589,31.2204854,121.3722342,stenive,2020-05-14T08:59:05Z
826066591,31.2209329,121.3722539,stenive,2020-05-14T08:59:05Z
826066593,31.2212026,121.372179,stenive,2020-05-14T08:59:05Z
826066596,31.2214839,121.3719992,stenive,2020-05-14T08:59:05Z
826066600,31.221595,121.3718427,stenive,2020-05-14T08:59:05Z
826066602,31.2216831,121.3716574,stenive,2020-05-14T08:59:05Z
826066603,31.2214303,121.3697053,stenive,2020-05-14T08:59:05Z
826066607,31.2213785,121.3692145,stenive,2020-05-14T08:59:05Z
826066611,31.2214488,121.3686956,stenive,2020-05-14T08:59:05Z
826066614,31.2216096,121.3682819,stenive,2020-05-14T08:59:05Z
826066618,31.2221452,121.3677065,stenive,2020-05-14T08:59:05Z
826066643,31.2255102,121.3433525,yangfl,2011-02-27T01:00:08Z
826066644,31.2259769,121.3357515,zzcolin,2019-02-14T18:25:26Z
826066648,31.2259926,121.3351795,zzcolin,2012-06-23T15:56:09Z
826066652,31.2259673,121.3333609,zzcolin,2012-06-23T15:56:09Z
826066655,31.2258634,121.3317025,tifopal,2021-11-19T17:58:30Z
826066665,31.2232109,121.3153712,zzcolin,2018-12-28T18:38:35Z
826066667,31.2228878,121.3138765,zzcolin,2018-12-28T18:35:28Z
826066668,31.2223804,121.3124344,zzcolin,2018-12-28T18:35:28Z
826066671,31.2200967,121.3068145,aighes,2018-03-30T12:09:09Z
826066672,31.2197137,121.3053095,aighes,2018-03-30T12:09:09Z
826066679,31.2195458,121.303815,aighes,2018-03-30T12:09:09Z
826066681,31.2195419,121.3030073,zzcolin,2018-12-28T18:35:28Z
827148382,31.2168784,121.3714948,stenive,2020-05-14T08:59:05Z
827148388,31.2194881,121.3023207,zzcolin,2018-12-27T17:22:21Z
827148389,31.2194595,121.3029993,zzcolin,2018-12-27T17:22:21Z
827148390,31.21962,121.3053602,aighes,2018-03-30T12:09:09Z
827148392,31.219997,121.3068242,aighes,2018-03-30T12:09:09Z
827148394,31.222255,121.3125172,zzcolin,2018-12-28T18:35:28Z
827148395,31.2227478,121.313913,zzcolin,2018-12-28T18:35:28Z
827148396,31.223077,121.315395,zzcolin,2018-12-28T18:38:35Z
827148401,31.2257054,121.3313904,zzcolin,2012-06-23T15:56:09Z
827148403,31.2258314,121.3333711,zzcolin,2012-06-23T15:56:09Z
827148404,31.2258573,121.3351743,zzcolin,2012-06-23T15:56:09Z
827148405,31.2257365,121.3379908,zzcolin,2012-06-23T16:31:41Z
827148406,31.2254733,121.3407074,zzcolin,2012-06-23T15:56:09Z
827148407,31.2254037,121.3433574,yangfl,2011-02-27T01:00:06Z
827148420,31.2214793,121.368185,stenive,2020-05-14T09:31:55Z
827148421,31.2213836,121.3684122,stenive,2020-05-14T09:31:55Z
827148422,31.2212321,121.369135,stenive,2020-05-14T08:59:05Z
827148423,31.2212025,121.3694141,stenive,2020-05-14T08:59:05Z
827148424,31.2210663,121.3704301,stenive,2020-05-14T08:59:05Z
827148425,31.2210057,121.3705679,stenive,2020-05-14T08:59:05Z
827148426,31.2209331,121.3706963,stenive,2020-05-14T08:59:05Z
827148427,31.2208421,121.3708274,stenive,2020-05-14T08:59:05Z
827148428,31.2200989,121.3713678,stenive,2020-05-14T08:59:05Z
827172021,31.258986,121.3344596,yangfl,2011-07-18T17:09:12Z
827172027,31.2575547,121.3351773,yangfl,2011-07-18T17:09:12Z
827172033,31.2538542,121.3564455,KartaBY,2018-04-15T17:33:20Z
827172038,31.2538866,121.3573676,yangfl,2010-07-21T05:56:46Z
827172046,31.2593117,121.3344047,yangfl,2011-07-18T17:09:13Z
827172050,31.2343243,121.3753036,yangfl,2011-02-01T12:04:55Z
827172051,31.2496516,121.3795459,yangfl,2011-01-02T10:28:35Z
827172060,31.2575261,121.3351118,yangfl,2011-07-18T17:09:13Z
827172067,31.2594788,121.3343921,yangfl,2011-07-18T17:09:13Z
827172072,31.2587596,121.3345301,yangfl,2011-07-18T17:09:13Z
827172076,31.2541939,121.355144,zzcolin,2012-09-27T08:11:50Z
827172082,31.2540425,121.3565091,KartaBY,2018-04-15T17:33:20Z
827182751,31.2123055,121.3727247,zzcolin,2013-10-06T10:22:53Z
827182757,31.2129307,121.3725111,zzcolin,2013-10-06T10:22:55Z
827189833,31.2496584,121.3840307,yangfl,2011-01-17T13:31:57Z
827189834,31.2494394,121.3834938,yangfl,2011-01-17T13:32:14Z
827189835,31.2494846,121.3836677,yangfl,2011-01-17T13:31:47Z
827189837,31.2495236,121.3841957,zzcolin,2011-11-15T08:27:02Z
827189838,31.2500212,121.384535,yangfl,2011-01-17T13:31:50Z
827194455,31.2571763,121.3528257,yangfl,2011-02-26T15:55:30Z
827194458,31.2573528,121.3521122,yangfl,2011-02-26T15:55:47Z
827197378,31.2553586,121.3495679,yangfl,2011-07-20T15:30:18Z
828109956,31.2532734,121.3867909,yangfl,2011-01-17T13:31:49Z
828109957,31.2533347,121.3865715,yangfl,2011-01-17T13:32:09Z
828110035,31.2571417,121.3877413,yangfl,2011-01-18T14:47:20Z
828110156,31.2588343,121.3877648,yangfl,2011-01-18T14:47:11Z
828110201,31.2615773,121.3878796,yangfl,2011-04-22T06:36:52Z
828110211,31.2614976,121.3878762,yangfl,2011-04-22T06:36:36Z
828110238,31.257677,121.3876213,yangfl,2011-01-18T14:46:50Z
828110241,31.2571869,121.3875255,yangfl,2011-01-18T14:47:20Z
828110244,31.2528961,121.3863965,yangfl,2011-01-18T14:47:12Z
828110261,31.2528367,121.3866066,yangfl,2011-01-18T14:47:03Z
828110263,31.2544927,121.3871458,yangfl,2011-01-17T13:32:23Z
828110369,31.2708033,121.3884351,zzcolin,2012-01-28T14:31:34Z
828110370,31.2702427,121.3884232,aighes,2016-06-18T01:24:35Z
828399738,31.2637332,121.3881429,yangfl,2011-01-18T14:46:50Z
828399745,31.2665241,121.3882768,yangfl,2011-01-18T14:47:16Z
828399749,31.2697227,121.388407,yangfl,2011-01-18T14:47:21Z
828399751,31.270579,121.3884135,yangfl,2010-07-22T01:55:38Z
828399752,31.2625155,121.3879115,yangfl,2010-07-22T01:55:38Z
829673773,31.2514488,121.3721753,yangfl,2011-01-17T13:32:06Z
829673774,31.2509392,121.3755827,yangfl,2011-01-17T13:32:20Z
829673775,31.2515851,121.371264,yangfl,2011-01-17T13:31:51Z
829673776,31.2519831,121.3685671,yangfl,2011-01-17T13:32:07Z
829673777,31.2508479,121.3755504,yangfl,2011-01-17T13:32:23Z
829673778,31.2515356,121.3721962,yangfl,2011-01-17T13:31:53Z
829673779,31.251672,121.3712845,yangfl,2011-01-17T13:32:13Z
829673780,31.2511236,121.3746332,yangfl,2011-01-17T13:32:25Z
829673781,31.2514329,121.3728774,yangfl,2011-01-17T13:31:58Z
